file,line,column,type,code,message,docs,severity,link
admin/views/orders-settings-page.php,8,77,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=8
admin/views/orders-settings-page.php,17,84,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=17
admin/views/orders-settings-page.php,19,160,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=19
admin/views/orders-settings-page.php,32,78,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=32
admin/views/orders-settings-page.php,35,129,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=35
admin/views/orders-settings-page.php,46,73,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=46
admin/views/orders-settings-page.php,49,118,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=49
admin/views/orders-settings-page.php,60,82,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=60
admin/views/orders-settings-page.php,63,118,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=63
admin/views/orders-settings-page.php,69,68,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=69
admin/views/orders-settings-page.php,73,67,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=73
admin/views/orders-settings-page.php,76,54,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=76
admin/views/orders-settings-page.php,79,55,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=79
admin/views/orders-settings-page.php,83,114,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=83
admin/views/orders-settings-page.php,89,71,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=89
admin/views/orders-settings-page.php,96,52,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=96
admin/views/orders-settings-page.php,98,177,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=98
admin/views/orders-settings-page.php,102,62,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=102
admin/views/orders-settings-page.php,106,48,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=106
admin/views/orders-settings-page.php,111,90,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=111
admin/views/orders-settings-page.php,116,66,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=116
admin/views/orders-settings-page.php,118,58,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=118
admin/views/orders-settings-page.php,120,98,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=120
admin/views/orders-settings-page.php,121,126,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=121
admin/views/orders-settings-page.php,122,127,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=122
admin/views/orders-settings-page.php,123,113,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=123
admin/views/orders-settings-page.php,124,94,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=124
admin/views/orders-settings-page.php,127,71,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=127
admin/views/orders-settings-page.php,157,68,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=157
admin/views/orders-settings-page.php,161,55,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=161
admin/views/orders-settings-page.php,162,58,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=162
admin/views/orders-settings-page.php,168,93,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=168
admin/views/orders-settings-page.php,172,100,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=172
admin/views/orders-settings-page.php,176,74,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=176
admin/views/orders-settings-page.php,180,79,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=180
admin/views/orders-settings-page.php,184,85,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=184
admin/views/orders-settings-page.php,188,80,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=188
admin/views/orders-settings-page.php,193,78,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=193
admin/views/orders-settings-page.php,195,129,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=195
admin/views/orders-settings-page.php,196,136,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=196
admin/views/orders-settings-page.php,197,132,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=197
admin/views/orders-settings-page.php,198,126,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=198
admin/views/orders-settings-page.php,199,93,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=199
admin/views/orders-settings-page.php,205,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$recent_orders&quot;.",,6,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=205
admin/views/orders-settings-page.php,217,72,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=217
admin/views/orders-settings-page.php,221,60,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=221
admin/views/orders-settings-page.php,222,66,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=222
admin/views/orders-settings-page.php,223,62,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=223
admin/views/orders-settings-page.php,224,57,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=224
admin/views/orders-settings-page.php,225,58,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=225
admin/views/orders-settings-page.php,226,60,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=226
admin/views/orders-settings-page.php,227,57,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=227
admin/views/orders-settings-page.php,228,61,ERROR,WordPress.WP.I18n.TextDomainMismatch,"Mismatched text domain. Expected 'BIHR-SYNCH-main' but got 'bihr-woocommerce-importer'.",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/,5,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=228
admin/views/orders-settings-page.php,234,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$ticket_id&quot;.",,6,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=234
admin/views/orders-settings-page.php,237,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$sync_date&quot;.",,6,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=237
admin/views/orders-settings-page.php,238,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$sync_failed&quot;.",,6,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=238
admin/views/orders-settings-page.php,240,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$cached_order_data_json&quot;.",,6,https://bisque-seal-123062.hostingersite.com/wp-admin/plugin-editor.php?plugin=BIHR-SYNCH-main%2Fbihr-woocommerce-importer.php&file=BIHR-SYNCH-main%2Fadmin%2Fviews%2Forders-settings-page.php&line=240
